,Time,Depth,Distance,Root Mean Square,Azimuthal Gap,Magnitude,Waveform
2783,1291764760310,9.554,0.09252,0.21,67.0,2.37,ml
2784,1291764694300,9.524,0.002703,0.19,99.0,1.1,ml
2785,1291764637130,2.356,0.0936,0.02,89.0,0.43,md
2786,1291764289600,13.414,0.08829,0.22,75.0,0.78,ml
2787,1291763275060,6.307,0.01802,0.04,161.0,0.87,md
2788,1291762918960,2.082,0.01622,0.07,64.0,0.5,md
2789,1291761830310,1.542,0.01712,0.08,96.0,0.64,md
2790,1291759861840,1.806,0.01892,0.07,60.0,1.17,md
2791,1291759347870,0.061,0.01982,0.03,102.0,0.87,md
2792,1291758063440,1.192,0.008108,0.05,69.0,0.37,md
2793,1291756455920,2.828,0.09279,0.07,36.0,1.11,md
2794,1291756426680,0.537,0.263,0.06,113.0,1.27,md
2795,1291755214750,4.6,0.0152,0.1188,264.55,1.2,ml
2796,1291754017200,9.457,0.11,0.22,55.0,1.69,ml
2797,1291752653040,6.327,0.005823,0.16,178.0,1.25,ml
2798,1291752599760,12.44,0.01622,0.19,88.0,1.69,ml
2799,1291752172200,-0.045,0.06336,0.02,82.0,0.43,md
2800,1291751894070,9.649,0.008108,0.1,119.0,1.13,ml
2801,1291751501240,0.854,0.008108,0.03,93.0,0.27,md
2802,1291750776970,0.856,0.035,0.03,85.0,0.67,md
2803,1291749509604,10.4,0.06036,0.1315,127.98,0.7,ml
2804,1291749177180,6.896,0.01081,0.08,49.0,1.03,md
2805,1291748978070,5.939,0.01261,0.06,106.0,0.62,md
2806,1291746261130,1.249,0.1955,0.12,73.0,0.03,md
2807,1291745865540,-2.101,0.136,0.23,125.0,2.33,md
2808,1291742601372,10.8,0.131,0.1167,86.9,1.4,ml
2809,1291741886820,4.495,0.009009,0.25,250.0,1.05,ml
2810,1291740480910,2.344,0.02973,0.1,83.0,0.65,md
2811,1291739928490,5.064,0.04775,0.22,113.0,0.52,md
2812,1291739105750,2.741,0.08084,0.05,172.0,0.57,md
2813,1291738865050,11.459,0.006306,0.17,89.0,1.71,ml
2814,1291738810150,2.208,0.004505,0.05,95.0,0.43,md
2815,1291737680970,1.831,0.1277,0.04,77.0,0.43,md
2816,1291736973310,12.423,0.009009,0.16,107.0,1.27,ml
2817,1291732202100,0.904,0.007207,0.06,85.0,0.9,md
2818,1291731621030,2.858,0.002703,0.06,68.0,0.8,md
2819,1291730771300,2.396,0.275,0.07,35.0,1.15,md
2820,1291730180636,14.4,0.03514,0.1491,132.18,0.6,ml
2821,1291729774730,3.178,0.001802,0.12,84.0,1.3,md
2822,1291729275220,4.096,0.03774,0.01,172.0,0.54,md
2823,1291729026620,13.007,0.01081,0.12,68.0,0.62,ml
2824,1291729006680,0.763,0.03059,0.04,48.0,0.86,md
2825,1291728968440,13.457,0.09473,0.13,65.0,0.61,ml
2826,1291726344630,15.255,0.00991,0.17,96.0,1.05,ml
2827,1291725953630,0.334,0.02432,0.04,158.0,0.03,md
2828,1291725630400,8.55,0.03874,0.1,41.0,1.44,md
2829,1291724652810,4.355,0.02883,0.06,96.0,0.92,md
2830,1291724305810,4.318,0.02883,0.08,182.0,0.62,md
2831,1291724176150,4.188,0.01261,0.1,76.0,1.28,md
2832,1291723643770,0.866,0.006306,0.03,90.0,0.42,md
2833,1291723311080,-0.967,0.1396,0.03,119.0,-0.55,md
2834,1291722754860,7.95,0.01892,0.07,67.0,1.85,md
2835,1291722729830,10.184,0.009009,0.09,93.0,1.44,md
2836,1291720996360,0.719,0.05058,0.04,90.0,0.81,md
2837,1291719207690,7.447,0.001802,0.2,126.0,0.95,ml
2838,1291718746840,2.705,0.1227,0.05,80.0,0.89,md
2839,1291718036590,11.093,0.26,0.19,147.0,0.85,ml
2840,1291717526359,7.0,0.01441,0.1,101.13,0.6,ml
2841,1291716928270,2.341,0.002703,0.04,238.0,0.5,md
2842,1291715531350,-0.45,0.006306,0.06,60.0,0.88,md
2843,1291715320870,-0.927,0.0982,0.03,119.0,-0.26,md
2844,1291714892630,3.941,0.06126,0.03,128.0,0.76,md
2845,1291714301870,1.925,0.01441,0.03,96.0,0.57,md
2846,1291714145700,12.578,0.03604,0.31,95.0,1.76,ml
2847,1291713961840,0.529,0.04951,0.0,303.0,0.69,md
2848,1291713912420,-0.212,0.004924,0.13,232.0,0.78,md
2849,1291713148320,12.782,0.005405,0.13,78.0,1.22,ml
2850,1291712593490,2.803,0.007207,0.29,99.0,0.3,mh
2851,1291712557780,-0.257,0.009009,0.02,132.0,-0.43,md
2852,1291712358790,1.898,0.145,0.07,76.0,0.88,md
2853,1291710983520,2.438,0.01351,0.08,35.0,1.67,md
2854,1291708675862,0.0,0.1215,0.1101,107.68,1.1,ml
2855,1291704898050,2.219,0.246,0.07,78.0,1.02,md
2856,1291704137310,6.476,0.02523,0.18,143.0,0.92,ml
2857,1291702991552,13.1,0.007207,0.1032,111.62,0.8,ml
2858,1291702838550,4.539,0.005405,0.03,84.0,1.42,md
2859,1291702061130,1.906,0.04806,0.04,45.0,0.52,md
2860,1291701418720,1.581,0.01351,0.06,71.0,0.91,md
2861,1291700955560,11.28,0.05302,0.16,129.0,0.61,ml
2862,1291700931090,1.936,0.03514,0.06,96.0,0.82,md
2863,1291700167820,7.225,0.005305,0.19,59.0,0.72,ml
2864,1291699652480,3.949,0.06396,0.02,281.0,0.07,md
2865,1291699618690,2.293,0.02539,0.06,138.0,0.4,ml
2866,1291698569740,5.114,0.08492,0.04,125.0,0.82,md
2867,1291698198040,8.568,0.01622,0.12,177.0,0.8,ml
2868,1291695848870,7.895,0.1245,0.15,81.0,1.16,ml
2869,1291695280680,1.151,0.01982,0.04,102.0,0.39,md
2870,1291695269410,7.474,0.02523,0.26,66.0,1.79,ml
2871,1291694976370,4.436,0.006306,0.09,52.0,1.05,md
2872,1291693406500,4.739,0.007207,0.03,145.0,0.76,md
2873,1291693157560,-0.937,0.07559,0.04,90.0,0.28,md
2874,1291692622380,1.603,0.008108,0.07,25.0,1.36,md
2875,1291691836940,5.249,0.01532,0.16,81.0,1.26,ml
2876,1291691065900,1.659,0.004505,0.07,24.0,2.36,md
2877,1291690498100,1.127,0.098,0.05,103.0,0.86,md
2878,1291689495760,2.475,0.04435,0.04,81.0,0.87,md
2879,1291688559919,2.3,0.04144,0.0987,95.48,0.3,ml
2880,1291688288170,12.908,0.005405,0.12,118.0,0.51,ml
2881,1291688151760,8.01,0.003604,0.08,124.0,1.1,md
2882,1291688012670,2.185,0.1485,0.06,83.0,0.82,md
2883,1291687817580,1.664,0.01441,0.03,68.0,0.88,md
2884,1291687780140,9.639,0.3121,0.19,274.0,2.58,ml
2885,1291687658350,2.863,0.01441,0.07,60.0,1.51,md
2886,1291687650960,9.508,0.009009,0.2,262.0,2.05,ml
2887,1291687453820,3.378,0.01081,0.05,180.0,0.53,md
2888,1291686384150,-0.816,0.01171,0.05,92.0,0.09,md
2889,1291685690090,1.655,0.03784,0.04,142.0,0.48,md
2890,1291685313200,-1.216,0.03784,0.02,92.0,-0.22,md
2891,1291684987590,4.822,0.06435,0.1,77.0,1.19,md
2892,1291683731920,5.406,0.406,0.05,70.0,0.7,md
2893,1291683397630,4.216,0.1278,0.13,127.0,0.77,ml
2894,1291681941549,0.0,0.04274,0.082,269.99,0.9,ml
2895,1291681281190,13.654,0.1198,0.2,100.0,1.35,ml
2896,1291680549160,8.731,0.1717,0.14,104.0,0.82,ml
2897,1291678293790,11.366,0.1978,0.2,171.0,2.01,md
2898,1291677496850,12.44,0.02966,0.17,116.0,1.06,ml
2899,1291676318270,7.006,0.01171,0.23,41.0,1.34,ml
2900,1291674683640,1.817,0.0445,0.08,76.0,0.15,ml
2901,1291674369800,1.524,0.002703,0.06,87.0,1.21,md
2902,1291673804810,8.562,0.0009009,0.17,115.0,0.88,ml
2903,1291673575940,0.173,0.083,0.02,201.0,0.5,md
2904,1291673259420,0.699,0.01171,0.05,112.0,0.39,md
2905,1291672642903,1.1,0.01532,0.1105,93.24,0.1,ml
2906,1291672579730,0.829,0.05462,0.02,147.0,0.43,md
2907,1291672165400,5.481,0.01081,0.1,43.0,1.34,md
2908,1291671755010,7.51,0.064,0.13,62.0,1.03,ml
2909,1291670388330,1.738,0.08919,0.05,153.0,0.45,md
2910,1291669836132,11.6,0.009009,0.0605,203.05,0.5,ml
2911,1291667592670,7.85,0.006306,0.05,192.0,1.16,md
2912,1291667224250,4.13,0.01712,0.06,52.0,0.95,md
2913,1291667092170,0.61,0.02704,0.01,69.0,0.43,md
2914,1291666691930,1.467,0.07314,0.04,135.0,0.43,md
2915,1291666652270,6.499,0.06378,0.08,102.0,0.4,ml
2916,1291665973210,2.142,0.05664,0.11,107.0,0.58,ml
2917,1291665759010,5.126,0.03063,0.08,126.0,0.48,ml
2918,1291665229810,13.815,0.02973,0.12,59.0,1.08,ml
2919,1291664257680,7.849,0.113,0.03,148.0,0.69,md
2920,1291664132200,5.215,0.01622,0.17,33.0,1.47,md
2921,1291663949070,8.0,0.03333,0.1717,99.53,1.0,ml
2922,1291663347430,0.333,0.01688,0.01,144.0,0.61,md
2923,1291662856850,5.833,0.04641,0.04,78.0,1.51,md
2924,1291662290140,3.64,0.01892,0.13,62.0,0.38,ml
2925,1291661967980,9.625,0.069,0.1,88.0,1.0,ml
2926,1291661680620,0.489,0.009009,0.01,103.0,0.43,md
2927,1291660480873,8.2,0.02703,0.0017,285.85,0.6,ml
2928,1291659577510,1.403,0.04095,0.05,71.0,0.89,md
2929,1291659061440,1.191,0.02038,0.09,92.0,0.41,md
2930,1291658279040,13.535,0.001802,0.14,61.0,0.98,ml
2931,1291657713970,2.877,0.03705,0.11,69.0,0.79,ml
2932,1291656531120,0.395,0.04865,0.03,70.0,0.71,md
2933,1291655841430,8.967,0.08667,0.14,120.0,0.65,ml
2934,1291655625670,7.717,0.007207,0.04,198.0,0.93,md
2935,1291654438840,16.348,0.01351,0.16,63.0,0.93,ml
2936,1291653660950,1.221,0.03328,0.06,75.0,0.85,md
2937,1291653246170,0.28,0.01622,0.03,81.0,0.84,md
2938,1291653033690,1.683,0.01712,0.1,56.0,0.78,ml
2939,1291653022960,2.106,0.01712,0.03,100.0,0.76,md
2940,1291652962620,2.197,0.006306,0.03,135.0,0.19,md
2941,1291652950730,1.068,0.008108,0.02,141.0,0.43,md
2942,1291652926870,1.596,0.007207,0.07,49.0,1.83,md
2943,1291652916580,1.625,0.003604,0.05,44.0,0.99,md
2944,1291652619210,0.488,0.01351,0.06,68.0,0.92,md
2945,1291652606940,-0.76,0.00991,0.05,110.0,0.88,md
2946,1291651537340,-0.011,0.009009,0.05,68.0,0.91,md
2947,1291651480420,1.203,0.02613,0.05,49.0,0.68,md
2948,1291650974830,0.778,0.004505,0.05,51.0,0.84,md
2949,1291649367450,6.403,0.008108,0.03,149.0,1.04,md
2950,1291649138250,1.412,0.009009,0.05,121.0,0.8,md
2951,1291648974080,-0.735,0.008108,0.26,135.0,0.85,md
2952,1291648884100,1.386,0.02162,0.01,173.0,0.55,md
2953,1291648329520,1.003,0.004505,0.05,109.0,0.87,md
2954,1291648118140,4.119,0.008108,0.01,272.0,0.69,md
2955,1291647331100,1.536,0.009009,0.03,54.0,0.53,md
2956,1291646673610,0.016,0.006306,0.02,186.0,0.51,md
2957,1291646618080,0.125,0.03165,0.04,47.0,0.92,md
2958,1291646615860,1.436,0.01171,0.04,74.0,0.36,md
2959,1291646544480,8.557,0.01532,0.1,154.0,0.11,ml
2960,1291646435670,0.354,0.006306,0.03,133.0,0.53,md
2961,1291645831680,2.052,0.01261,0.03,102.0,0.83,md
2962,1291645823130,0.1,0.009009,0.07,72.0,0.82,md
2963,1291645519040,5.713,0.01081,0.03,191.0,0.56,md
2964,1291645421470,1.463,0.01171,0.07,44.0,1.09,md
2965,1291645297720,0.975,0.01081,0.07,77.0,0.84,md
2966,1291644622520,1.783,0.00991,0.02,134.0,0.55,md
2967,1291644475190,0.833,0.009009,0.04,48.0,0.86,md
2968,1291644404660,1.343,0.01081,0.07,48.0,1.02,md
2969,1291644379840,1.245,0.01622,0.01,158.0,0.18,md
2970,1291644206800,1.412,0.008108,0.02,93.0,0.51,md
2971,1291644184700,3.977,0.008108,0.02,238.0,0.88,md
2972,1291644144350,0.803,0.01351,0.07,21.0,2.17,md
2973,1291644090010,0.706,0.01081,0.04,63.0,0.41,md
2974,1291644041130,-0.685,0.005405,0.05,78.0,0.9,md
2975,1291643974170,-0.007,0.00991,0.07,34.0,1.64,md
2976,1291643858200,0.686,0.008108,0.07,23.0,3.71,mw
2977,1291642859700,0.824,0.006306,0.02,75.0,0.56,md
2978,1291642022350,1.134,0.08,0.05,79.0,0.75,md
2979,1291641905950,1.407,0.04993,0.05,95.0,0.86,md
2980,1291641583636,8.0,0.005405,0.1339,84.62,1.1,ml
2981,1291641051270,15.645,0.07245,0.09,108.0,0.52,ml
2982,1291639035020,2.043,0.08288,0.05,119.0,0.44,md
2983,1291638656730,13.809,0.03243,0.15,69.0,1.09,ml
2984,1291638624560,-0.444,0.1137,0.19,55.0,1.28,md
2985,1291635725980,3.093,0.004505,0.02,132.0,0.79,md
2986,1291635154320,5.555,0.01171,0.17,86.0,0.82,ml
2987,1291634056270,2.596,0.02342,0.02,93.0,0.54,md
2988,1291632742260,5.479,0.008108,0.06,91.0,1.64,md
2989,1291631941590,6.687,0.001802,0.03,81.0,0.68,md
2990,1291631665890,2.763,0.01622,0.04,166.0,0.32,md
2991,1291630467940,2.686,0.091,0.06,160.0,0.93,md
2992,1291630267780,-0.778,0.04865,0.05,120.0,0.53,md
2993,1291629908984,8.0,0.01351,0.1133,92.25,1.6,ml
2994,1291626804690,-0.215,0.01351,0.08,216.0,0.47,md
2995,1291625214870,-0.235,0.01261,0.05,79.0,0.86,md
2996,1291625113090,-0.825,0.01532,0.07,86.0,0.8,md
2997,1291625088160,0.278,0.01892,0.01,225.0,0.28,md
2998,1291625038510,-0.738,0.00991,0.08,34.0,2.47,md
2999,1291625007680,-0.858,0.01081,0.22,91.0,1.12,md
3000,1291624640550,0.662,0.05783,0.05,132.0,0.68,md
3001,1291622658630,0.385,0.01081,0.06,103.0,0.28,md
3002,1291621231750,14.363,0.008108,0.13,57.0,1.15,ml
3003,1291620227620,2.213,0.09108,0.04,87.0,0.96,md
3004,1291619923430,2.309,0.01647,0.07,40.0,1.23,md
3005,1291619420240,13.339,0.009009,0.21,80.0,1.42,ml
3006,1291619352160,16.425,0.03258,0.11,92.0,0.39,ml
3007,1291619313890,2.6,0.00991,0.07,36.0,1.93,md
3008,1291618222140,5.309,0.03243,0.13,123.0,0.22,ml
3009,1291618050830,1.799,0.00991,0.07,35.0,2.06,md
3010,1291617409010,3.709,0.01351,0.05,59.0,1.12,md
3011,1291615601670,4.933,0.01081,0.14,142.0,1.05,md
3012,1291614771440,0.409,0.01802,0.05,107.0,0.49,md
3013,1291614445410,2.076,0.01802,0.07,156.0,0.18,md
3014,1291613106640,-0.842,0.1094,0.07,104.0,0.45,md
3015,1291613077920,0.993,0.005405,0.07,40.0,1.82,md
3016,1291613031320,14.521,0.02703,0.21,60.0,1.33,ml
3017,1291608477750,1.656,0.05135,0.06,52.0,1.03,md
3018,1291607644440,2.954,0.01802,0.02,222.0,0.43,md
3019,1291606854030,8.203,0.08999,0.02,125.0,0.49,md
3020,1291604904510,1.138,0.07658,0.0,208.0,0.46,md
3021,1291604486340,10.684,0.008108,0.16,76.0,0.8,ml
3022,1291604260810,4.425,0.00991,0.06,123.0,1.05,md
3023,1291604161240,1.599,0.01712,0.08,28.0,1.09,md
3024,1291604044230,3.25,0.004678,0.07,48.0,1.14,md
3025,1291602408580,9.786,0.197,0.03,80.0,0.76,md
3026,1291601354000,4.833,0.191,0.22,62.0,1.43,ml
3027,1291601140141,6.5,0.1061,0.0776,70.48,1.2,ml
3028,1291600598374,8.0,0.1117,0.0922,126.84,0.5,ml
3029,1291600483890,14.382,0.07207,0.2,141.0,1.05,ml
3030,1291599277250,3.981,0.01802,0.14,61.0,1.59,ml
3031,1291598177330,10.665,0.194,0.02,56.0,0.85,md
3032,1291597255040,1.773,0.007207,0.07,64.0,0.89,md
3033,1291596648859,7.5,0.03153,0.1142,127.47,0.6,ml
3034,1291596427040,1.32,0.01351,0.07,32.0,1.41,md
3035,1291595779570,4.78,0.1147,0.08,151.0,1.4,md
3036,1291595628660,1.406,0.01261,0.03,124.0,0.58,md
3037,1291594377270,6.626,0.03063,0.19,45.0,1.33,ml
3038,1291594353940,1.228,0.1088,0.03,79.0,0.3,md
3039,1291592947100,3.61,0.04894,0.08,88.0,1.96,md
3040,1291592500610,3.401,0.05582,0.12,64.0,1.66,ml
3041,1291592171140,11.588,0.009601,0.15,67.0,1.08,ml
3042,1291591591790,2.347,0.009678,0.13,86.0,0.91,ml
3043,1291590406710,0.733,0.02637,0.2,62.0,1.08,ml
3044,1291590070230,1.543,0.1446,0.2,62.0,1.33,ml
3045,1291589374990,10.393,0.02549,0.1,104.0,0.24,ml
3046,1291588418010,17.236,0.01441,0.59,94.0,2.5,ml
3047,1291587129970,2.427,0.005405,0.15,60.0,1.45,ml
3048,1291585734170,-0.876,0.02072,0.09,38.0,1.31,md
3049,1291584867400,1.084,0.004505,0.05,115.0,0.9,md
3050,1291584543010,11.802,0.01802,0.07,301.0,0.49,md
3051,1291584522440,1.586,0.07353,0.07,52.0,1.57,md
3052,1291583212980,2.542,0.007207,0.04,285.0,0.6,md
3053,1291582911040,7.731,0.03004,0.1,97.0,0.53,ml
3054,1291582688530,-0.771,0.00946,0.17,112.0,0.5,md
3055,1291579746250,4.577,0.01081,0.17,88.0,1.07,ml
3056,1291576372720,0.144,0.1687,0.19,133.0,0.4,mh
3057,1291575842280,-2.827,0.007207,0.09,238.0,0.1,md
3058,1291575828600,12.63,0.007207,0.16,124.0,1.09,ml
3059,1291575685790,-0.064,0.006306,0.04,97.0,0.81,md
3060,1291575631090,0.759,0.006306,0.07,77.0,0.9,md
3061,1291575514760,1.456,0.004505,0.06,121.0,0.43,md
3062,1291575373270,-0.742,0.005405,0.13,109.0,0.58,md
3063,1291575341890,0.843,0.003604,0.06,48.0,1.98,md
3064,1291575300310,1.388,0.003604,0.05,57.0,0.89,md
3065,1291575060190,1.048,0.004505,0.05,51.0,1.04,md
3066,1291575017250,0.988,0.005405,0.06,71.0,0.77,md
3067,1291574592090,1.168,0.155,0.06,60.0,0.94,md
3068,1291574554680,1.133,0.06937,0.07,62.0,1.53,md
3069,1291573888270,4.363,0.003604,0.17,165.0,0.86,md
3070,1291572353220,10.151,0.01953,0.14,117.0,0.42,ml
3071,1291572266020,0.361,0.00991,0.06,84.0,0.9,md
3072,1291571977730,2.73,0.03423,0.13,64.0,0.35,ml
3073,1291571473620,1.188,0.2396,0.04,149.0,0.39,md
3074,1291571341020,-0.87,0.05298,0.42,255.0,0.91,md
3075,1291569776610,32.471,0.1009,0.16,98.0,2.22,md
3076,1291567969590,1.837,0.179,0.11,94.0,0.89,ml
3077,1291567241910,5.516,0.04685,0.03,122.0,0.63,md
3078,1291567161604,7.7,0.04324,0.1588,88.2,1.3,ml
3079,1291564984260,3.369,0.05045,0.06,98.0,1.01,md
3080,1291564881090,2.591,0.1256,0.05,67.0,1.39,md
3081,1291564011580,2.939,0.01171,0.04,170.0,0.18,md
3082,1291563178100,4.577,0.1153,0.25,41.0,1.04,ml
3083,1291562680610,1.33,0.007207,0.08,42.0,1.07,md
3084,1291559569900,18.575,0.03197,0.08,159.0,1.0,md
3085,1291558835920,1.869,0.03222,0.06,51.0,1.13,md
3086,1291558668000,6.868,0.05946,0.2,83.0,1.05,ml
3087,1291557979530,8.94,0.01081,0.2,25.0,1.99,ml
3088,1291556310790,5.666,0.02793,0.16,42.0,1.26,md
3089,1291555971160,1.87,0.02703,0.07,70.0,1.03,md
3090,1291555494220,3.217,0.01351,0.03,221.0,0.35,md
3091,1291555491900,2.676,0.04144,0.01,217.0,0.05,md
3092,1291554765650,1.234,0.03964,0.08,80.0,0.38,md
3093,1291553891930,4.518,0.009009,0.09,59.0,1.71,md
3094,1291552471010,9.839,0.01712,0.12,89.0,1.58,md
3095,1291550134760,1.164,0.01802,0.07,73.0,0.86,md
3096,1291550059050,0.886,0.02613,0.06,71.0,0.96,md
3097,1291549621600,-0.784,0.04685,0.14,110.0,0.47,md
3098,1291549239900,8.691,0.207,0.03,176.0,0.99,md
3099,1291547210930,9.191,0.007207,0.04,61.0,0.86,md
3100,1291547020862,10.8,0.02342,0.14,72.88,1.6,ml
3101,1291546188160,7.002,0.03333,0.05,39.0,0.91,md
3102,1291544656250,-0.637,0.003604,0.04,76.0,0.56,md
3103,1291543474150,1.04,0.03142,0.02,140.0,1.28,md
3104,1291542602160,1.474,0.008108,0.05,81.0,0.9,md
3105,1291542500680,15.175,0.01096,0.08,77.0,0.4,ml
3106,1291541424860,1.052,0.01081,0.02,92.0,0.52,md
3107,1291541320760,0.293,0.007207,0.19,110.0,0.5,mh
3108,1291538303460,1.25,0.01802,0.02,113.0,0.58,md
3109,1291538070900,2.641,0.008108,0.03,97.0,0.46,md
3110,1291538037130,1.633,0.01171,0.05,61.0,0.53,md
3111,1291537119640,2.653,0.03517,0.02,124.0,0.52,md
3112,1291536358410,0.133,0.005846,0.07,53.0,0.99,md
3113,1291535440310,8.551,0.003604,0.11,56.0,0.68,ml
3114,1291532387940,0.953,0.005808,0.16,91.0,0.5,mh
3115,1291531869190,1.599,0.004598,0.04,34.0,0.61,md
3116,1291531690230,1.243,0.006306,0.11,109.0,0.4,mh
3117,1291531610130,1.193,0.007207,0.17,56.0,0.6,mh
3118,1291531067060,4.003,0.004188,0.06,185.0,0.08,md
3119,1291530783390,1.874,0.009891,0.02,95.0,0.19,md
3120,1291530642710,0.073,0.02607,0.16,61.0,0.9,mh
3121,1291530631300,5.063,0.423,0.4,112.0,0.5,mh
3122,1291530557170,6.83,0.007207,0.22,52.0,1.39,ml
3123,1291529900491,15.1,0.04054,0.0253,283.87,2.0,ml
3124,1291529678600,1.013,0.01441,0.02,137.0,0.55,md
3125,1291528802760,1.038,0.054,0.12,219.0,0.57,md
3126,1291528765550,2.642,0.01081,0.02,147.0,0.44,md
3127,1291528285696,10.1,0.006306,0.113,39.76,0.9,ml
3128,1291527718230,1.194,0.01081,0.06,168.0,0.72,md
3129,1291527478540,1.036,0.01892,0.01,124.0,0.86,md
3130,1291526959850,2.093,0.04514,0.06,72.0,0.88,md
3131,1291526678440,1.095,0.004505,0.05,102.0,0.38,md
3132,1291526318640,10.139,0.09369,0.11,75.0,0.56,ml
3133,1291522620320,1.976,0.02648,0.04,53.0,0.96,md
3134,1291522117770,22.099,0.1378,0.1,77.0,1.95,md
3135,1291521901860,12.774,0.01802,0.11,93.0,0.74,ml
3136,1291521493200,19.287,0.006306,0.04,118.0,1.82,md
3137,1291519241640,-0.555,0.00991,0.03,118.0,0.75,md
3138,1291518968600,3.938,0.2306,0.06,81.0,0.43,md
3139,1291518522750,7.977,0.03514,0.1,79.0,0.54,md
3140,1291518215660,30.387,0.04505,0.24,158.0,1.71,md
3141,1291516620040,3.439,0.04414,0.02,249.0,0.19,md
3142,1291516208340,2.481,0.01532,0.06,69.0,1.81,md
3143,1291515381180,1.336,0.00991,0.11,244.0,0.18,md
3144,1291515028690,1.238,0.01802,0.04,107.0,0.69,md
3145,1291514387970,2.161,0.007207,0.04,102.0,0.45,md
3146,1291514206100,1.822,0.007207,0.08,77.0,0.25,md
3147,1291513377990,2.042,0.01712,0.04,111.0,0.55,md
3148,1291512764550,1.841,0.005405,0.07,55.0,1.32,md
3149,1291512651250,2.791,0.04414,0.45,70.0,2.16,ml
3150,1291512383310,1.485,0.03997,0.04,70.0,0.87,md
3151,1291512208910,1.461,0.09142,0.07,38.0,1.79,md
3152,1291507638170,-0.756,0.361,0.12,93.0,1.49,md
3153,1291506692250,13.685,0.287,0.18,97.0,0.96,ml
3154,1291506299040,4.613,0.01261,0.2,58.0,1.42,ml
3155,1291505292270,5.0,0.495,1.14,52.4,3.4,ml
3156,1291504633755,8.2,0.1043,0.1192,199.63,2.0,ml
3157,1291503337830,0.0,0.009009,0.0928,148.35,0.9,ml
3158,1291501666170,2.29,0.01802,0.07,32.0,1.36,md
3159,1291501629363,15.8,0.008108,0.0039,331.58,0.9,ml
3160,1291501168070,6.596,0.008108,0.15,83.0,1.21,ml
3161,1291500433390,-0.725,0.007207,0.06,142.0,0.95,md
3162,1291499365040,1.064,0.473,0.06,94.0,0.87,md
3163,1291497901440,0.84,0.01622,0.05,40.0,1.23,md
3164,1291495580250,0.902,0.06883,0.07,73.0,-0.11,md
3165,1291493400160,0.078,0.1065,0.03,113.0,0.47,md
3166,1291493004835,0.0,0.00991,0.097,271.89,1.5,ml
3167,1291492914890,7.458,0.052,0.07,110.0,1.0,md
3168,1291490176930,13.193,0.1383,0.17,159.0,0.64,ml
3169,1291488975430,10.215,0.008108,0.12,136.0,0.95,ml
3170,1291487489060,3.857,0.06074,0.09,134.0,0.61,md
3171,1291487129757,9.8,0.1598,0.0741,83.05,1.1,ml
3172,1291485250800,7.287,0.1097,0.18,107.0,1.24,ml
3173,1291484748410,2.899,0.04865,0.01,277.0,0.26,md
3174,1291482533110,0.795,0.02072,0.05,360.0,0.3,mh
3175,1291481512190,14.091,0.1199,0.12,138.0,1.0,ml
3176,1291481263300,4.126,0.02072,0.19,47.0,1.08,ml
3177,1291479570490,9.539,0.00991,0.03,67.0,0.98,md
3178,1291479157020,1.135,0.02414,0.02,153.0,0.43,md
3179,1291478585870,7.63,0.07485,0.21,48.0,1.46,ml
3180,1291477418190,3.464,0.01802,0.02,305.0,0.3,md
3181,1291477098180,2.429,0.01532,0.06,26.0,1.07,md
3182,1291477000890,1.232,0.07694,0.11,116.0,0.85,ml
3183,1291476191360,1.142,0.1,0.13,108.0,0.73,ml
3184,1291474530060,1.32,0.092,0.04,117.0,0.56,md
3185,1291474437630,7.517,0.03784,0.11,99.0,0.52,md
3186,1291474375810,16.165,0.008108,0.2,62.0,2.18,ml
3187,1291473758833,11.3,0.008108,0.0041,207.4,1.6,ml
3188,1291472566732,7.0,0.05,0.113,116.3,1.2,ml
3189,1291471789900,-0.872,0.05527,0.3,202.0,0.98,md
3190,1291471675620,1.903,0.06045,0.01,151.0,0.43,md
3191,1291470341560,0.809,0.01441,0.06,71.0,0.88,md
3192,1291468347149,15.6,0.008108,0.0172,210.4,0.6,ml
3193,1291467720700,9.369,0.04924,0.16,132.0,1.02,ml
3194,1291467675310,7.847,0.007207,0.23,22.0,2.07,ml
3195,1291467088190,6.939,0.005405,0.08,121.0,1.0,md
3196,1291466447360,0.339,0.006306,0.11,62.0,1.47,md
3197,1291466150870,2.99,0.01081,0.09,153.0,0.78,ml
3198,1291465321210,2.313,0.01974,0.03,75.0,0.5,md
3199,1291464717770,3.827,0.004505,0.02,159.0,0.13,md
3200,1291463591940,2.476,0.00991,0.07,24.0,1.84,md
3201,1291463307830,1.539,0.008108,0.06,32.0,1.53,md
3202,1291462924040,2.35,0.002703,0.22,56.0,1.39,ml
3203,1291460477520,0.509,0.05766,0.06,57.0,1.05,md
3204,1291458642360,2.089,0.01748,0.06,122.0,0.49,md
3205,1291457899570,0.128,0.01982,0.06,83.0,0.41,md
3206,1291457885840,2.982,0.053,0.06,56.0,0.88,md
3207,1291457546860,3.736,0.1279,0.14,50.0,1.16,md
3208,1291456689270,3.56,0.07117,0.16,52.0,1.45,ml
3209,1291456379590,7.056,0.01081,0.04,126.0,0.39,md
3210,1291456250664,10.6,0.047,0.1223,33.18,1.1,ml
3211,1291455991240,15.066,0.03063,0.03,127.0,0.87,md
3212,1291455873030,4.84,0.007207,0.06,130.0,0.33,md
